599,0.48577415
600,0.48589476
601,0.48522295
602,0.485588
603,0.48502826
604,0.48526466
605,0.48581757
606,0.48508841
607,0.48495039
608,0.4851434
609,0.4856549
610,0.4854274
611,0.48568655
612,0.48584225
613,0.48531101
614,0.48541456
615,0.48588275
616,0.48566571
617,0.48562353
618,0.48568642
619,0.48536836
620,0.48562117
621,0.48555809
622,0.48543051
623,0.4856466
624,0.48570414
625,0.48563339
626,0.48539225
627,0.48537516
628,0.48530849
629,0.48560262
630,0.48558584
631,0.48531508
632,0.48558362
633,0.48515352
634,0.48526771
635,0.48581952
636,0.48535294
637,0.48500841
638,0.4855293
639,0.48519567
640,0.48524305
641,0.48543734
642,0.48518832
643,0.48560417
644,0.48565807
645,0.48580623
646,0.48590722
647,0.4856034
648,0.48549482
649,0.48523828
650,0.48548424
651,0.4859065
652,0.48544735
653,0.48518751
654,0.4858135
655,0.48575431
656,0.48622812
657,0.48591854
658,0.4856026
659,0.48538829
660,0.48548041
661,0.48489897
662,0.48538017
663,0.48585268
664,0.48559282
665,0.48553656
666,0.4852675
667,0.48564955
668,0.48586485
669,0.48618505
670,0.48587962
671,0.48562946
672,0.48566782
673,0.48592587
674,0.48575118
675,0.48540463
676,0.4854829
677,0.48572862
678,0.48580347
679,0.48592073
680,0.48583537
681,0.48573726
682,0.48576039
683,0.48567007
684,0.48542508
685,0.48568317
686,0.48598385
687,0.48578044
688,0.48547979
689,0.48524103
690,0.48520883
691,0.48582245
692,0.48618626
693,0.48552669
694,0.48545325
695,0.4858054
696,0.48588159
697,0.48579687
698,0.48577758
699,0.48588707
700,0.4857742
701,0.48561075
702,0.48557489
703,0.48549096
704,0.4858844
705,0.48630655
706,0.48659966
707,0.48613677
708,0.48573856
709,0.48604363
710,0.48550194
711,0.48534722
712,0.48511788
713,0.48495886
714,0.48460528
715,0.48467082
716,0.48553358
717,0.48542916
718,0.48562225
719,0.48547133
720,0.48510702
721,0.48567719
722,0.48559503
723,0.48510015
724,0.48513147
725,0.48566723
726,0.4856284
727,0.48537616
728,0.48570292
729,0.48540503
730,0.48582671
731,0.48601892
732,0.48624735
733,0.48610879
734,0.48552564
735,0.48527046
736,0.48576527
737,0.48523572
738,0.48584736
739,0.48574559
740,0.48559536
741,0.48482307
742,0.48427967
743,0.48466781
744,0.48476301
745,0.48465905
746,0.48512661
747,0.48547184
748,0.48555162
749,0.48564507
750,0.48518042
751,0.48482007
752,0.48468216
753,0.48519977
754,0.48505874
755,0.48620022
756,0.48628112
757,0.48526318
758,0.48539553
759,0.48565737
760,0.4856051
761,0.48555303
762,0.48468711
763,0.48532148
764,0.48555061
765,0.48550761
766,0.4859337
767,0.4857801
768,0.48649461
769,0.48492242
770,0.48451369
771,0.48517239
772,0.48512523
773,0.48589505
774,0.48538549
775,0.485637
776,0.4858976
777,0.48515428
778,0.4851398
779,0.48535708
780,0.48554545
781,0.48497629
782,0.4844861
783,0.48558282
784,0.48571608
785,0.48571239
786,0.48660407
787,0.4850034
788,0.48522589
789,0.48532049
790,0.48572592
791,0.48578418
792,0.48557738
793,0.48521552
794,0.48506382
795,0.48551538
796,0.48638382
797,0.48401605
798,0.48552183
799,0.4844125
800,0.48565613
801,0.48624959
802,0.48513144
803,0.48696831
804,0.48573383
805,0.48445769
806,0.48590807
807,0.48549688
808,0.4851872
809,0.48445159
810,0.48489746
811,0.48486021
812,0.4844914
813,0.48475275
814,0.48547645
815,0.48604064
816,0.48582022
817,0.4844992
818,0.48589786
819,0.48565402
820,0.48457616
821,0.48470111
822,0.48439289
823,0.48419813
824,0.4843196
825,0.48407581
826,0.48412229
827,0.48411204
828,0.48454767
829,0.48438063
830,0.4843206
831,0.48439871
832,0.484327
833,0.48444007
834,0.48457509
835,0.48391523
836,0.48454714
837,0.48474923
838,0.48454881
839,0.4845728
840,0.48467972
841,0.48462276
842,0.48428989
843,0.48433625
844,0.48421089
845,0.48446793
846,0.48438433
847,0.48427521
848,0.48411012
849,0.4842318
850,0.48428243
851,0.4841751
852,0.48420712
853,0.48410923
854,0.4840229
855,0.48409087
856,0.483953
857,0.48416287
858,0.48425235
859,0.48427297
860,0.48408886
861,0.48395741
862,0.48417803
863,0.48398505
864,0.48422292
865,0.48419989
866,0.48434715
867,0.48409603
868,0.48415508
869,0.48390768
870,0.48397709
871,0.48393874
872,0.483762
873,0.4839352
874,0.48395067
875,0.48407459
876,0.48399059
877,0.48410065
878,0.48391087
879,0.48392138
880,0.48383166
881,0.48410508
882,0.48402671
883,0.48378579
884,0.48382619
885,0.4841629
886,0.4844212
887,0.48402101
888,0.48372424
889,0.48390725
890,0.48388769
891,0.48395558
892,0.48391904
893,0.48365422
894,0.48343461
895,0.48381456
896,0.48388884
897,0.48400753
898,0.4842299
899,0.48403193
900,0.48424946
901,0.48342422
902,0.48327369
903,0.48377776
904,0.48371914
905,0.48368386
906,0.48354297
907,0.48339043
908,0.48276551
909,0.48363223
910,0.48383858
911,0.48297672
912,0.48264707
913,0.48354943
914,0.48370106
915,0.48369734
916,0.48328902
917,0.48348241
918,0.48367643
919,0.48281224
920,0.48250818
921,0.48314498
922,0.48320124
923,0.48324395
924,0.48348957
925,0.48328805
926,0.48281362
927,0.4830688
928,0.48320771
929,0.48357656
930,0.48320827
931,0.48256422
932,0.48308028
933,0.4832135
934,0.4830649
935,0.48274589
936,0.48253752
937,0.48279109
938,0.48281211
939,0.48293207
940,0.48294892
941,0.48231681
942,0.48248453
943,0.48289656
944,0.48309583
945,0.48283623
946,0.48277791
947,0.4831232
948,0.48323223
949,0.4832834
950,0.48273698
